DATAFLOW,LIVESTOCK_AGR_AGR_003,AREA_AGR_AGR_003,YEAR_AGR_AGR_003,OBS_VALUE,OBS_STATUS
STATSNZ:AGR_AGR_003(1.0),6949,6,2009,886,
STATSNZ:AGR_AGR_003(1.0),6949,19,2009,19803,
STATSNZ:AGR_AGR_003(1.0),6953,4,2009,6892,
STATSNZ:AGR_AGR_003(1.0),6953,10,2009,121052,
STATSNZ:AGR_AGR_003(1.0),7810,11,2009,851,
STATSNZ:AGR_AGR_003(1.0),7077,3,2010,535350,
STATSNZ:AGR_AGR_003(1.0),7077,7,2010,133687,
STATSNZ:AGR_AGR_003(1.0),7057,14,2010,935,
STATSNZ:AGR_AGR_003(1.0),7057,18,2010,1120,
STATSNZ:AGR_AGR_003(1.0),7059,12,2010,144,
STATSNZ:AGR_AGR_003(1.0),7065,2,2010,10496,
STATSNZ:AGR_AGR_003(1.0),6731,4,2010,347973,
STATSNZ:AGR_AGR_003(1.0),6702,5,2010,1229655,
STATSNZ:AGR_AGR_003(1.0),7685,16,2010,7503,
STATSNZ:AGR_AGR_003(1.0),7685,20,2010,85957,
STATSNZ:AGR_AGR_003(1.0),7687,6,2010,26001,
STATSNZ:AGR_AGR_003(1.0),7687,14,2010,17622,
STATSNZ:AGR_AGR_003(1.0),7696,4,2010,17656,
STATSNZ:AGR_AGR_003(1.0),7696,10,2010,116241,
STATSNZ:AGR_AGR_003(1.0),6953,1,2010,2292,
STATSNZ:AGR_AGR_003(1.0),7056,15,2011,145191,
STATSNZ:AGR_AGR_003(1.0),7064,3,2011,58410,
STATSNZ:AGR_AGR_003(1.0),7074,19,2011,327581,
STATSNZ:AGR_AGR_003(1.0),7184,17,2011,102197,
STATSNZ:AGR_AGR_003(1.0),6731,12,2011,13743,
STATSNZ:AGR_AGR_003(1.0),7699,10,2011,324934,
STATSNZ:AGR_AGR_003(1.0),7699,17,2011,243877,
STATSNZ:AGR_AGR_003(1.0),7686,7,2011,1034,
STATSNZ:AGR_AGR_003(1.0),7686,11,2011,2378,
STATSNZ:AGR_AGR_003(1.0),7688,1,2011,781,
STATSNZ:AGR_AGR_003(1.0),7688,5,2011,3349,
STATSNZ:AGR_AGR_003(1.0),6954,12,2011,19,
STATSNZ:AGR_AGR_003(1.0),7059,15,2012,39387,
STATSNZ:AGR_AGR_003(1.0),7065,5,2012,14401,
STATSNZ:AGR_AGR_003(1.0),7067,16,2012,34515,
STATSNZ:AGR_AGR_003(1.0),7067,20,2012,401162,
STATSNZ:AGR_AGR_003(1.0),7071,19,2012,18541,
STATSNZ:AGR_AGR_003(1.0),7073,4,2012,6349,
STATSNZ:AGR_AGR_003(1.0),7073,10,2012,190363,
STATSNZ:AGR_AGR_003(1.0),7193,11,2012,71956,
STATSNZ:AGR_AGR_003(1.0),6949,14,2012,,c
STATSNZ:AGR_AGR_003(1.0),6953,4,2012,3899,
STATSNZ:AGR_AGR_003(1.0),6953,8,2012,26191,
STATSNZ:AGR_AGR_003(1.0),7810,15,2012,11386,
STATSNZ:AGR_AGR_003(1.0),7071,1,2013,14046,
STATSNZ:AGR_AGR_003(1.0),7073,8,2013,41074,
STATSNZ:AGR_AGR_003(1.0),6720,9,2013,14661,
STATSNZ:AGR_AGR_003(1.0),6722,3,2013,8668,
STATSNZ:AGR_AGR_003(1.0),6724,18,2013,10870,
STATSNZ:AGR_AGR_003(1.0),6724,19,2013,2279365,
STATSNZ:AGR_AGR_003(1.0),6738,8,2013,540351,
STATSNZ:AGR_AGR_003(1.0),6701,15,2013,203106,
STATSNZ:AGR_AGR_003(1.0),7699,5,2013,18833,
STATSNZ:AGR_AGR_003(1.0),7810,19,2013,19015,
STATSNZ:AGR_AGR_003(1.0),7056,9,2014,41307,
STATSNZ:AGR_AGR_003(1.0),7058,3,2014,17610,
STATSNZ:AGR_AGR_003(1.0),7058,20,2014,136014,
STATSNZ:AGR_AGR_003(1.0),7074,17,2014,49989,
STATSNZ:AGR_AGR_003(1.0),7184,11,2014,14867,
STATSNZ:AGR_AGR_003(1.0),7186,5,2014,209,
STATSNZ:AGR_AGR_003(1.0),7186,9,2014,349,
STATSNZ:AGR_AGR_003(1.0),7186,18,2014,0,
STATSNZ:AGR_AGR_003(1.0),7188,16,2014,29538,
STATSNZ:AGR_AGR_003(1.0),7188,20,2014,483233,
STATSNZ:AGR_AGR_003(1.0),6731,6,2014,2872852,
STATSNZ:AGR_AGR_003(1.0),7699,11,2014,14535,
STATSNZ:AGR_AGR_003(1.0),7686,1,2014,535,
STATSNZ:AGR_AGR_003(1.0),7686,18,2014,0,
STATSNZ:AGR_AGR_003(1.0),7688,12,2014,0,
STATSNZ:AGR_AGR_003(1.0),6954,6,2014,7051,
STATSNZ:AGR_AGR_003(1.0),6951,10,2014,1461,
STATSNZ:AGR_AGR_003(1.0),6955,7,2014,34960,
STATSNZ:AGR_AGR_003(1.0),7065,16,2015,13171,
STATSNZ:AGR_AGR_003(1.0),7065,20,2015,242914,
STATSNZ:AGR_AGR_003(1.0),7067,6,2015,36400,
STATSNZ:AGR_AGR_003(1.0),7067,19,2015,122785,
STATSNZ:AGR_AGR_003(1.0),7071,10,2015,102520,
STATSNZ:AGR_AGR_003(1.0),7071,17,2015,1614,
STATSNZ:AGR_AGR_003(1.0),7073,15,2015,14962,
STATSNZ:AGR_AGR_003(1.0),7193,5,2015,10341,
STATSNZ:AGR_AGR_003(1.0),7185,12,2015,339,
STATSNZ:AGR_AGR_003(1.0),6949,8,2015,2050,
STATSNZ:AGR_AGR_003(1.0),6953,2,2015,,c
STATSNZ:AGR_AGR_003(1.0),7810,9,2015,1465,
STATSNZ:AGR_AGR_003(1.0),7065,14,2016,1121,
STATSNZ:AGR_AGR_003(1.0),7067,4,2016,12010,
STATSNZ:AGR_AGR_003(1.0),7067,8,2016,54038,
STATSNZ:AGR_AGR_003(1.0),7071,15,2016,7142,
STATSNZ:AGR_AGR_003(1.0),7073,9,2016,10519,
STATSNZ:AGR_AGR_003(1.0),7073,13,2016,1077,
STATSNZ:AGR_AGR_003(1.0),7193,3,2016,1855170,
STATSNZ:AGR_AGR_003(1.0),7185,19,2016,25228,
STATSNZ:AGR_AGR_003(1.0),6953,17,2016,,s
STATSNZ:AGR_AGR_003(1.0),7810,7,2016,1434,
STATSNZ:AGR_AGR_003(1.0),7059,4,2017,8878,
STATSNZ:AGR_AGR_003(1.0),7067,5,2017,25483,
STATSNZ:AGR_AGR_003(1.0),7185,16,2017,4794,
STATSNZ:AGR_AGR_003(1.0),7187,6,2017,62874,
STATSNZ:AGR_AGR_003(1.0),7190,13,2017,14119,
STATSNZ:AGR_AGR_003(1.0),7190,17,2017,478592,
STATSNZ:AGR_AGR_003(1.0),6720,11,2017,2661,
STATSNZ:AGR_AGR_003(1.0),6722,1,2017,2544,
STATSNZ:AGR_AGR_003(1.0),6722,5,2017,19452,
STATSNZ:AGR_AGR_003(1.0),6724,12,2017,2275,
STATSNZ:AGR_AGR_003(1.0),6949,7,2017,1539,
STATSNZ:AGR_AGR_003(1.0),6953,14,2017,58,
STATSNZ:AGR_AGR_003(1.0),7056,11,2018,6790,
STATSNZ:AGR_AGR_003(1.0),7058,5,2018,14290,
STATSNZ:AGR_AGR_003(1.0),7193,6,2018,87267,
STATSNZ:AGR_AGR_003(1.0),7185,13,2018,,s
STATSNZ:AGR_AGR_003(1.0),7185,17,2018,,s
STATSNZ:AGR_AGR_003(1.0),7187,7,2018,436661,
STATSNZ:AGR_AGR_003(1.0),7187,11,2018,51185,
STATSNZ:AGR_AGR_003(1.0),7190,1,2018,242688,
STATSNZ:AGR_AGR_003(1.0),7190,5,2018,,s
STATSNZ:AGR_AGR_003(1.0),6720,12,2018,140,
STATSNZ:AGR_AGR_003(1.0),6722,2,2018,,s
STATSNZ:AGR_AGR_003(1.0),7699,13,2018,4817,
STATSNZ:AGR_AGR_003(1.0),7688,14,2018,4756,
STATSNZ:AGR_AGR_003(1.0),7067,15,2019,77019,
STATSNZ:AGR_AGR_003(1.0),7071,9,2019,4891,
STATSNZ:AGR_AGR_003(1.0),7073,7,2019,6899,
STATSNZ:AGR_AGR_003(1.0),7073,16,2019,19382,
STATSNZ:AGR_AGR_003(1.0),7073,20,2019,290513,
STATSNZ:AGR_AGR_003(1.0),7193,14,2019,152552,
STATSNZ:AGR_AGR_003(1.0),7185,4,2019,,s
STATSNZ:AGR_AGR_003(1.0),6738,16,2019,374550,
STATSNZ:AGR_AGR_003(1.0),6953,7,2019,12028,
STATSNZ:AGR_AGR_003(1.0),6953,11,2019,,s
STATSNZ:AGR_AGR_003(1.0),7810,1,2019,1614,
STATSNZ:AGR_AGR_003(1.0),7810,18,2019,,s
STATSNZ:AGR_AGR_003(1.0),7077,14,2020,30426,
STATSNZ:AGR_AGR_003(1.0),7077,19,2020,1245702,
STATSNZ:AGR_AGR_003(1.0),7057,4,2020,4117,
STATSNZ:AGR_AGR_003(1.0),7059,11,2020,3776,
STATSNZ:AGR_AGR_003(1.0),6703,14,2020,,s
STATSNZ:AGR_AGR_003(1.0),6703,18,2020,,s
STATSNZ:AGR_AGR_003(1.0),6702,8,2020,4044000,
STATSNZ:AGR_AGR_003(1.0),7685,2,2020,1887,
STATSNZ:AGR_AGR_003(1.0),7687,13,2020,2413,
STATSNZ:AGR_AGR_003(1.0),7696,3,2020,24976,
STATSNZ:AGR_AGR_003(1.0),7064,19,2021,179729,
STATSNZ:AGR_AGR_003(1.0),7066,4,2021,13047,
STATSNZ:AGR_AGR_003(1.0),7066,10,2021,318525,
STATSNZ:AGR_AGR_003(1.0),7068,11,2021,,s
STATSNZ:AGR_AGR_003(1.0),7068,15,2021,11898,
STATSNZ:AGR_AGR_003(1.0),7072,5,2021,19001,
STATSNZ:AGR_AGR_003(1.0),7072,9,2021,17453,
STATSNZ:AGR_AGR_003(1.0),7074,16,2021,99905,
STATSNZ:AGR_AGR_003(1.0),7074,20,2021,958398,
STATSNZ:AGR_AGR_003(1.0),7184,6,2021,15715,
STATSNZ:AGR_AGR_003(1.0),6721,17,2021,2485635,
STATSNZ:AGR_AGR_003(1.0),6727,18,2021,,s
STATSNZ:AGR_AGR_003(1.0),6954,2,2021,19205,
STATSNZ:AGR_AGR_003(1.0),6951,9,2021,111,
STATSNZ:AGR_AGR_003(1.0),6951,13,2021,0,
STATSNZ:AGR_AGR_003(1.0),6955,3,2021,55072,
STATSNZ:AGR_AGR_003(1.0),7067,9,2022,20155,
STATSNZ:AGR_AGR_003(1.0),7067,13,2022,4970,
STATSNZ:AGR_AGR_003(1.0),7071,3,2022,22633,
STATSNZ:AGR_AGR_003(1.0),7073,19,2022,60261,
STATSNZ:AGR_AGR_003(1.0),7193,8,2022,409971,
STATSNZ:AGR_AGR_003(1.0),7193,10,2022,3446821,
STATSNZ:AGR_AGR_003(1.0),7185,15,2022,13729,
STATSNZ:AGR_AGR_003(1.0),7187,9,2022,65582,
STATSNZ:AGR_AGR_003(1.0),6724,16,2022,649474,
STATSNZ:AGR_AGR_003(1.0),6738,19,2022,1403037,
STATSNZ:AGR_AGR_003(1.0),6701,17,2022,165985,
STATSNZ:AGR_AGR_003(1.0),7810,12,2022,46,
STATSNZ:AGR_AGR_003(1.0),7077,4,2023,103929,
STATSNZ:AGR_AGR_003(1.0),7077,10,2023,2501041,
STATSNZ:AGR_AGR_003(1.0),7057,15,2023,29094,
STATSNZ:AGR_AGR_003(1.0),7059,5,2023,16628,
STATSNZ:AGR_AGR_003(1.0),7185,17,2023,,s
STATSNZ:AGR_AGR_003(1.0),6703,8,2023,4017893,
STATSNZ:AGR_AGR_003(1.0),6702,2,2023,128744,
STATSNZ:AGR_AGR_003(1.0),7685,9,2023,,s
STATSNZ:AGR_AGR_003(1.0),7685,17,2023,,s
STATSNZ:AGR_AGR_003(1.0),7687,7,2023,,s
STATSNZ:AGR_AGR_003(1.0),7696,14,2023,3298,
STATSNZ:AGR_AGR_003(1.0),6949,4,2023,,s
STATSNZ:AGR_AGR_003(1.0),7059,4,2024,8106,
STATSNZ:AGR_AGR_003(1.0),7059,8,2024,41397,
STATSNZ:AGR_AGR_003(1.0),7065,15,2024,,s
STATSNZ:AGR_AGR_003(1.0),7067,5,2024,23600,
STATSNZ:AGR_AGR_003(1.0),7067,9,2024,,s
STATSNZ:AGR_AGR_003(1.0),7071,3,2024,12061,
STATSNZ:AGR_AGR_003(1.0),7073,19,2024,44791,
STATSNZ:AGR_AGR_003(1.0),7185,16,2024,,s
STATSNZ:AGR_AGR_003(1.0),7190,17,2024,560925,
STATSNZ:AGR_AGR_003(1.0),6720,11,2024,2064,
STATSNZ:AGR_AGR_003(1.0),6722,5,2024,16250,
STATSNZ:AGR_AGR_003(1.0),6724,12,2024,182,
STATSNZ:AGR_AGR_003(1.0),7696,17,2024,55442,
STATSNZ:AGR_AGR_003(1.0),6949,7,2024,1015,
STATSNZ:AGR_AGR_003(1.0),6953,14,2024,,s
STATSNZ:AGR_AGR_003(1.0),6953,18,2024,0,
STATSNZ:AGR_AGR_003(1.0),7810,12,2024,39,
STATSNZ:AGR_AGR_003(1.0),6724,19,1994,4253419,
STATSNZ:AGR_AGR_003(1.0),7077,10,1994,3907051,
STATSNZ:AGR_AGR_003(1.0),6721,4,1994,442680,
STATSNZ:AGR_AGR_003(1.0),7184,15,1994,43070,
STATSNZ:AGR_AGR_003(1.0),7687,16,1994,41260,
STATSNZ:AGR_AGR_003(1.0),6954,2,1994,21142,
STATSNZ:AGR_AGR_003(1.0),6727,5,1994,15512,
STATSNZ:AGR_AGR_003(1.0),6720,14,1994,2887,
STATSNZ:AGR_AGR_003(1.0),6731,20,2002,39571837,
STATSNZ:AGR_AGR_003(1.0),7193,10,2002,3831529,
STATSNZ:AGR_AGR_003(1.0),6703,9,2002,1370766,
STATSNZ:AGR_AGR_003(1.0),7071,20,2002,143730,
STATSNZ:AGR_AGR_003(1.0),7187,14,2002,93708,
STATSNZ:AGR_AGR_003(1.0),7057,8,2002,26015,
STATSNZ:AGR_AGR_003(1.0),7056,13,2002,23821,
STATSNZ:AGR_AGR_003(1.0),6723,13,2002,21080,
STATSNZ:AGR_AGR_003(1.0),7686,1,2002,5514,
STATSNZ:AGR_AGR_003(1.0),6720,11,2002,5326,
STATSNZ:AGR_AGR_003(1.0),7066,13,2002,4877,
STATSNZ:AGR_AGR_003(1.0),7068,7,2002,4697,
STATSNZ:AGR_AGR_003(1.0),6951,9,2002,176,
STATSNZ:AGR_AGR_003(1.0),6702,20,2003,32190366,
STATSNZ:AGR_AGR_003(1.0),6721,5,2003,1206687,
STATSNZ:AGR_AGR_003(1.0),6722,10,2003,117058,
STATSNZ:AGR_AGR_003(1.0),6731,11,2003,402925,
STATSNZ:AGR_AGR_003(1.0),6951,6,2003,70,
STATSNZ:AGR_AGR_003(1.0),7056,9,2003,45589,
STATSNZ:AGR_AGR_003(1.0),7074,1,2003,104125,
STATSNZ:AGR_AGR_003(1.0),7077,14,2003,36968,
STATSNZ:AGR_AGR_003(1.0),7186,15,2003,1126,
STATSNZ:AGR_AGR_003(1.0),7188,9,2003,6048,
STATSNZ:AGR_AGR_003(1.0),7190,20,2003,3115897,
STATSNZ:AGR_AGR_003(1.0),7699,11,2003,33573,
STATSNZ:AGR_AGR_003(1.0),7066,11,2004,6255,
STATSNZ:AGR_AGR_003(1.0),7067,6,2004,47725,
STATSNZ:AGR_AGR_003(1.0),7071,10,2004,125812,
STATSNZ:AGR_AGR_003(1.0),6721,17,2004,4465207,
STATSNZ:AGR_AGR_003(1.0),6722,12,2004,692,
STATSNZ:AGR_AGR_003(1.0),6724,6,2004,631314,
STATSNZ:AGR_AGR_003(1.0),7686,17,2004,84986,
STATSNZ:AGR_AGR_003(1.0),6949,8,2004,3114,
STATSNZ:AGR_AGR_003(1.0),7064,4,2005,12106,
STATSNZ:AGR_AGR_003(1.0),7074,15,2005,127193,
STATSNZ:AGR_AGR_003(1.0),7193,19,2005,1355468,
STATSNZ:AGR_AGR_003(1.0),7187,6,2005,62191,
STATSNZ:AGR_AGR_003(1.0),7190,10,2005,2459977,
STATSNZ:AGR_AGR_003(1.0),6723,5,2005,180688,
STATSNZ:AGR_AGR_003(1.0),6724,10,2005,2822424,
STATSNZ:AGR_AGR_003(1.0),7688,6,2005,30127,
STATSNZ:AGR_AGR_003(1.0),7077,8,2006,701871,
STATSNZ:AGR_AGR_003(1.0),7056,3,2006,111266,
STATSNZ:AGR_AGR_003(1.0),7059,9,2006,16787,
STATSNZ:AGR_AGR_003(1.0),7067,3,2006,65863,
STATSNZ:AGR_AGR_003(1.0),7068,15,2006,7273,
STATSNZ:AGR_AGR_003(1.0),7073,17,2006,16553,
STATSNZ:AGR_AGR_003(1.0),7185,14,2006,1646,
STATSNZ:AGR_AGR_003(1.0),7190,15,2006,372305,
STATSNZ:AGR_AGR_003(1.0),6731,5,2006,1833833,
STATSNZ:AGR_AGR_003(1.0),6721,20,2006,26904995,
STATSNZ:AGR_AGR_003(1.0),6727,13,2006,45792,
STATSNZ:AGR_AGR_003(1.0),6702,14,2006,63062,
STATSNZ:AGR_AGR_003(1.0),7699,5,2006,27507,
STATSNZ:AGR_AGR_003(1.0),6949,5,2006,212,
STATSNZ:AGR_AGR_003(1.0),6951,10,2006,2153,
STATSNZ:AGR_AGR_003(1.0),7058,9,2007,4033,
STATSNZ:AGR_AGR_003(1.0),7066,5,2007,25010,
STATSNZ:AGR_AGR_003(1.0),7067,10,2007,331883,
STATSNZ:AGR_AGR_003(1.0),7072,6,2007,51731,
STATSNZ:AGR_AGR_003(1.0),7184,20,2007,717092,
STATSNZ:AGR_AGR_003(1.0),7187,5,2007,5452,
STATSNZ:AGR_AGR_003(1.0),7188,10,2007,215125,
STATSNZ:AGR_AGR_003(1.0),6722,6,2007,24078,
STATSNZ:AGR_AGR_003(1.0),6724,10,2007,2899663,
STATSNZ:AGR_AGR_003(1.0),6702,5,2007,1406288,
STATSNZ:AGR_AGR_003(1.0),7687,6,2007,36610,
STATSNZ:AGR_AGR_003(1.0),7057,11,2008,1456,
STATSNZ:AGR_AGR_003(1.0),7058,6,2008,17494,
STATSNZ:AGR_AGR_003(1.0),7064,10,2008,363297,
STATSNZ:AGR_AGR_003(1.0),7193,7,2008,571505,
STATSNZ:AGR_AGR_003(1.0),7187,17,2008,372657,
STATSNZ:AGR_AGR_003(1.0),6731,6,2008,3690843,
STATSNZ:AGR_AGR_003(1.0),6723,2,2008,16604,
STATSNZ:AGR_AGR_003(1.0),6703,16,2008,4861576,
STATSNZ:AGR_AGR_003(1.0),7686,8,2008,18440,
STATSNZ:AGR_AGR_003(1.0),7696,14,2008,15261,
STATSNZ:AGR_AGR_003(1.0),6953,8,2008,21673,
STATSNZ:AGR_AGR_003(1.0),6955,3,2008,82918,
STATSNZ:AGR_AGR_003(1.0),7056,10,2009,596468,
STATSNZ:AGR_AGR_003(1.0),7064,19,2009,148801,
STATSNZ:AGR_AGR_003(1.0),7065,5,2009,14875,
STATSNZ:AGR_AGR_003(1.0),7067,20,2009,423970,
STATSNZ:AGR_AGR_003(1.0),7193,17,2009,589184,
STATSNZ:AGR_AGR_003(1.0),6731,16,2009,5281730,
STATSNZ:AGR_AGR_003(1.0),6722,5,2009,13752,
STATSNZ:AGR_AGR_003(1.0),6723,17,2009,251550,
STATSNZ:AGR_AGR_003(1.0),6738,1,2009,55174,
STATSNZ:AGR_AGR_003(1.0),7699,15,2009,323257,
STATSNZ:AGR_AGR_003(1.0),7688,16,2009,32439,
STATSNZ:AGR_AGR_003(1.0),7810,15,2009,13406,
STATSNZ:AGR_AGR_003(1.0),7077,20,2010,3948520,
STATSNZ:AGR_AGR_003(1.0),7059,13,2010,5674,
STATSNZ:AGR_AGR_003(1.0),7184,13,2010,3929,
STATSNZ:AGR_AGR_003(1.0),6723,17,2010,373986,
STATSNZ:AGR_AGR_003(1.0),6703,14,2010,42257,
STATSNZ:AGR_AGR_003(1.0),6701,9,2010,35884,
STATSNZ:AGR_AGR_003(1.0),7686,3,2010,19673,
STATSNZ:AGR_AGR_003(1.0),7696,9,2010,7328,
STATSNZ:AGR_AGR_003(1.0),6955,1,2010,6326,
STATSNZ:AGR_AGR_003(1.0),7057,5,2011,9053,
STATSNZ:AGR_AGR_003(1.0),7058,10,2011,119204,
STATSNZ:AGR_AGR_003(1.0),7193,14,2011,179308,
STATSNZ:AGR_AGR_003(1.0),7187,11,2011,52421,
STATSNZ:AGR_AGR_003(1.0),6731,10,2011,15460626,
STATSNZ:AGR_AGR_003(1.0),6720,12,2011,83,
STATSNZ:AGR_AGR_003(1.0),6703,19,2011,12875308,
STATSNZ:AGR_AGR_003(1.0),7699,16,2011,161911,
STATSNZ:AGR_AGR_003(1.0),7685,11,2011,956,
STATSNZ:AGR_AGR_003(1.0),7696,8,2011,33156,
STATSNZ:AGR_AGR_003(1.0),6951,19,2011,2865,
STATSNZ:AGR_AGR_003(1.0),7077,10,2012,2659543,
STATSNZ:AGR_AGR_003(1.0),7059,19,2012,79828,
STATSNZ:AGR_AGR_003(1.0),7064,5,2012,34826,
STATSNZ:AGR_AGR_003(1.0),7066,20,2012,435902,
STATSNZ:AGR_AGR_003(1.0),7073,5,2012,12369,
STATSNZ:AGR_AGR_003(1.0),7074,17,2012,47841,
STATSNZ:AGR_AGR_003(1.0),7184,11,2012,12604,
STATSNZ:AGR_AGR_003(1.0),7185,6,2012,2111,
STATSNZ:AGR_AGR_003(1.0),7190,3,2012,1195465,
STATSNZ:AGR_AGR_003(1.0),6721,5,2012,957724,
STATSNZ:AGR_AGR_003(1.0),6722,17,2012,32673,
STATSNZ:AGR_AGR_003(1.0),6727,1,2012,7939,
STATSNZ:AGR_AGR_003(1.0),6738,13,2012,57988,
STATSNZ:AGR_AGR_003(1.0),6702,15,2012,3746683,
STATSNZ:AGR_AGR_003(1.0),7687,12,2012,,c
STATSNZ:AGR_AGR_003(1.0),7688,7,2012,655,
STATSNZ:AGR_AGR_003(1.0),6954,1,2012,2917,
STATSNZ:AGR_AGR_003(1.0),6949,13,2012,433,
STATSNZ:AGR_AGR_003(1.0),7058,15,2013,12773,
STATSNZ:AGR_AGR_003(1.0),7065,17,2013,5104,
STATSNZ:AGR_AGR_003(1.0),7065,20,2013,246866,
STATSNZ:AGR_AGR_003(1.0),7071,10,2013,78781,
STATSNZ:AGR_AGR_003(1.0),7193,14,2013,178907,
STATSNZ:AGR_AGR_003(1.0),7184,5,2013,6610,
STATSNZ:AGR_AGR_003(1.0),7186,20,2013,38721,
STATSNZ:AGR_AGR_003(1.0),6731,13,2013,518372,
STATSNZ:AGR_AGR_003(1.0),6721,10,2013,9572849,
STATSNZ:AGR_AGR_003(1.0),6724,6,2013,534324,
STATSNZ:AGR_AGR_003(1.0),6701,20,2013,1280394,
STATSNZ:AGR_AGR_003(1.0),7685,5,2013,1916,
STATSNZ:AGR_AGR_003(1.0),7686,10,2013,72978,
STATSNZ:AGR_AGR_003(1.0),6953,15,2013,156770,
STATSNZ:AGR_AGR_003(1.0),7056,8,2014,139960,
STATSNZ:AGR_AGR_003(1.0),7065,10,2014,192784,
STATSNZ:AGR_AGR_003(1.0),7071,14,2014,,s
STATSNZ:AGR_AGR_003(1.0),7193,8,2014,481249,
STATSNZ:AGR_AGR_003(1.0),7186,14,2014,,s
STATSNZ:AGR_AGR_003(1.0),7187,9,2014,72261,
STATSNZ:AGR_AGR_003(1.0),6720,6,2014,31943,
STATSNZ:AGR_AGR_003(1.0),6723,8,2014,377726,
STATSNZ:AGR_AGR_003(1.0),6701,16,2014,139477,
STATSNZ:AGR_AGR_003(1.0),7699,19,2014,668265,
STATSNZ:AGR_AGR_003(1.0),7685,5,2014,1919,
STATSNZ:AGR_AGR_003(1.0),7696,15,2014,95527,
STATSNZ:AGR_AGR_003(1.0),6951,4,2014,39,
STATSNZ:AGR_AGR_003(1.0),6953,16,2014,12502,
STATSNZ:AGR_AGR_003(1.0),7059,4,2015,8351,
STATSNZ:AGR_AGR_003(1.0),7064,20,2015,459530,
STATSNZ:AGR_AGR_003(1.0),7067,5,2015,26499,
STATSNZ:AGR_AGR_003(1.0),7074,11,2015,9672,
STATSNZ:AGR_AGR_003(1.0),7184,5,2015,,c
STATSNZ:AGR_AGR_003(1.0),7185,10,2015,41600,
STATSNZ:AGR_AGR_003(1.0),7190,19,2015,1517799,
STATSNZ:AGR_AGR_003(1.0),6721,20,2015,19074356,
STATSNZ:AGR_AGR_003(1.0),6722,11,2015,7025,
STATSNZ:AGR_AGR_003(1.0),6702,9,2015,1217759,
STATSNZ:AGR_AGR_003(1.0),7686,15,2015,53315,
STATSNZ:AGR_AGR_003(1.0),7687,19,2015,298433,
STATSNZ:AGR_AGR_003(1.0),6949,7,2015,1584,
STATSNZ:AGR_AGR_003(1.0),6955,9,2015,30728,
STATSNZ:AGR_AGR_003(1.0),7077,5,2016,243273,
STATSNZ:AGR_AGR_003(1.0),7059,2,2016,18308,
STATSNZ:AGR_AGR_003(1.0),7067,3,2016,59535,
STATSNZ:AGR_AGR_003(1.0),7073,17,2016,10573,
STATSNZ:AGR_AGR_003(1.0),7184,3,2016,223594,
STATSNZ:AGR_AGR_003(1.0),7188,17,2016,28592,
STATSNZ:AGR_AGR_003(1.0),6731,3,2016,1666388,
STATSNZ:AGR_AGR_003(1.0),6722,9,2016,16894,
STATSNZ:AGR_AGR_003(1.0),6701,17,2016,138926,
STATSNZ:AGR_AGR_003(1.0),6702,7,2016,352442,
STATSNZ:AGR_AGR_003(1.0),7686,13,2016,,c
STATSNZ:AGR_AGR_003(1.0),7687,8,2016,23460,
STATSNZ:AGR_AGR_003(1.0),6949,5,2016,92,
STATSNZ:AGR_AGR_003(1.0),6955,7,2016,46958,
STATSNZ:AGR_AGR_003(1.0),7810,20,2016,48801,
STATSNZ:AGR_AGR_003(1.0),7077,7,2017,117954,
STATSNZ:AGR_AGR_003(1.0),7059,3,2017,39179,
STATSNZ:AGR_AGR_003(1.0),7067,17,2017,26284,
STATSNZ:AGR_AGR_003(1.0),7185,15,2017,11729,
STATSNZ:AGR_AGR_003(1.0),7190,9,2017,67810,
STATSNZ:AGR_AGR_003(1.0),6731,4,2017,281535,
STATSNZ:AGR_AGR_003(1.0),6723,1,2017,24553,
STATSNZ:AGR_AGR_003(1.0),7687,5,2017,6445,
STATSNZ:AGR_AGR_003(1.0),7688,10,2017,45158,
STATSNZ:AGR_AGR_003(1.0),6949,6,2017,305,
STATSNZ:AGR_AGR_003(1.0),7810,20,2017,43684,
STATSNZ:AGR_AGR_003(1.0),7057,11,2018,1608,
STATSNZ:AGR_AGR_003(1.0),7064,13,2018,8605,
STATSNZ:AGR_AGR_003(1.0),7074,19,2018,290152,
STATSNZ:AGR_AGR_003(1.0),7193,1,2018,367281,
STATSNZ:AGR_AGR_003(1.0),7187,15,2018,1027998,
STATSNZ:AGR_AGR_003(1.0),7190,9,2018,60953,
STATSNZ:AGR_AGR_003(1.0),6731,1,2018,279598,
STATSNZ:AGR_AGR_003(1.0),6723,2,2018,,s
STATSNZ:AGR_AGR_003(1.0),6703,16,2018,4679804,
STATSNZ:AGR_AGR_003(1.0),7699,1,2018,4084,
STATSNZ:AGR_AGR_003(1.0),7688,15,2018,44392,
STATSNZ:AGR_AGR_003(1.0),6951,11,2018,,s
STATSNZ:AGR_AGR_003(1.0),6953,6,2018,4455,
STATSNZ:AGR_AGR_003(1.0),7810,10,2018,27529,
STATSNZ:AGR_AGR_003(1.0),7077,20,2019,3889996,
STATSNZ:AGR_AGR_003(1.0),7058,5,2019,10099,
STATSNZ:AGR_AGR_003(1.0),7059,17,2019,11257,
STATSNZ:AGR_AGR_003(1.0),7072,16,2019,16759,
STATSNZ:AGR_AGR_003(1.0),7073,11,2019,,s
